station_id,scale,variable,label,unit,n,bmd_mean,nasa_mean,bias,mae,rmse,ubrmse,pearson_r,r2,nse,kge,pbias_percent,std_ratio
dinajpur,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.4805783709787816,2.705593486196669,1.2250151152178872,1.5884591033538673,1.9175193073679417,1.4752010919249408,0.4339159189010688,0.18828302467575891,-0.9264911356267278,-0.0025341382610799545,82.73895791197148,1.0070707757259014
faridpur,3hour,T2M,Temperature at 2 m,deg C,11688,26.29189767282683,25.722600673054984,-0.5692969997718462,2.032985112936345,2.5695047912085127,2.505644786895037,0.9026579403346441,0.8147913572491818,0.7891545106883964,0.8968695343379195,-2.1652944449126825,1.0262976494095364
faridpur,3hour,RH2M,Relative humidity at 2 m,%,11688,78.4438740588638,76.51629591603924,-1.9275781428245498,10.672432124115904,14.358921142076179,14.228951432472716,0.7108079848668258,0.5052479913504377,0.3476559838079605,0.6953234335798135,-2.457270457318448,1.0926928837547263
faridpur,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.5071954140999316,18.95333932238193,18.446143908281996,18.574740759753595,50.90081183074676,47.44083072569494,0.30015260691737644,0.0900915874392971,-256.6235678806446,-38.05971025916993,3636.890909397614,15.22932290978034
faridpur,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.3667864476386038,2.834025211042665,1.467238763404061,1.850441478439425,2.2463532543190077,1.7009742368284468,0.4749382721702473,0.2255663623720599,-0.5396530098441623,-0.2109696747685319,107.34952529994781,0.8041284171580163
feni,3hour,T2M,Temperature at 2 m,deg C,11688,25.698023613963038,25.073102041980377,-0.6249215719826606,2.0960982774355466,2.6059850552202,2.529946864442364,0.8904660200579059,0.7929297328777668,0.7701180789509723,0.8872016295481757,-2.431788457238046,0.988406031544105
feni,3hour,RH2M,Relative humidity at 2 m,%,11688,78.40494524298425,81.43636749942961,3.0314222564453575,10.188586869723935,13.442332479511622,13.096059773567804,0.6982322627025938,0.4875282926787839,0.43754825981671264,0.6583006890205715,3.8663661418941064,0.8444372373094985
feni,3hour,PRECTOTCORR,Precipitation,mm / 3h,8840,0.7783484162895928,22.44858371040724,21.67023529411765,21.817895927601807,56.8274098021281,52.533374221694366,0.3047814860416418,0.09289175423375148,-152.279401022036,-28.8383890472842,2784.1304537394994,11.7101771138935
feni,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.0781143052703628,2.8522045402692218,1.7740902349988592,1.9579209445585215,2.313705862104309,1.485206603276977,0.4720746136927758,0.22285444089318351,-1.5748735914371523,-0.7281670108444926,164.55492950294948,1.0048498960288483
hatiya,3hour,T2M,Temperature at 2 m,deg C,11688,26.11444216290212,26.327667978553503,0.21322581565137988,1.5804731348391512,1.9779788915164926,1.9664524522155666,0.9178680750398213,0.8424818031773069,0.8318321545714197,0.8061680105303656,0.8165053433700608,0.8246189321890277
hatiya,3hour,RH2M,Relative humidity at 2 m,%,10712,85.14927184466019,78.6860642270351,-6.463207617625094,10.78915919840677,13.638212167815313,12.009487017596491,0.6768552842585338,0.4581330758287006,0.3004404694069076,0.5532347085741057,-7.5904437907773,0.700976197239858
hatiya,3hour,PRECTOTCORR,Precipitation,mm / 3h,11096,1.054767483777938,30.567878514780105,29.51311103100216,29.656326604181686,76.39210413463422,70.46083913344019,0.328252539846083,0.1077497299154043,-244.87489813567166,-30.18839153227177,2798.067961413912,14.760308501300303
hatiya,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.1733401779603012,4.1055119210586355,2.9321717430983347,3.0822892425279487,3.5940319749211533,2.0783249759677433,0.47185231065012834,0.22264460306586523,-2.4773318391050596,-1.5558779335970758,249.8995430460357,1.0927031187237348
ishurdi,3hour,T2M,Temperature at 2 m,deg C,11688,25.652592402464066,25.983550935432348,0.33095853296828615,2.101531200091262,2.7884766851370877,2.7687666339019263,0.9056707329445707,0.8202394765123558,0.806706885091629,0.9043056976524606,1.29015628430792,1.0096404644480372
ishurdi,3hour,RH2M,Relative humidity at 2 m,%,11688,78.86079739904176,71.26105778005932,-7.599739618982432,13.380930584074834,18.337298122324093,16.688333054881767,0.6799718939212522,0.4623617765228547,0.01465186318758116,0.6065135689070087,-9.6369043550589,1.2076694253353002
ishurdi,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.47090177960301166,13.247148357289529,12.776246577686516,12.879662046543462,35.53803031963045,33.162013243847646,0.30672103472650986,0.09407779314370086,-128.0908541814224,-27.877947371461985,2713.1446792274564,10.866093635437046
