station_id,threshold_mm,hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,accuracy
khepupara,0.1,1493,1,5797,4397,0.999330655957162,0.79519890260631,0.20477300781785762,4.879518072289157,0.5039356605065024
khepupara,5.0,597,8,4819,6264,0.9867768595041322,0.8897710487444609,0.11006637168141593,8.952066115702479,0.5870123203285421
khepupara,10.0,332,8,4298,7050,0.9764705882352941,0.9282937365010799,0.07158257869771453,13.617647058823529,0.6315879534565366
khepupara,25.0,112,4,2980,8592,0.9655172413793104,0.963777490297542,0.03617571059431524,26.655172413793103,0.7446954140999316
khulna,0.1,1060,6,5440,5182,0.9943714821763602,0.8369230769230769,0.16292652935751614,6.097560975609756,0.5340520191649555
khulna,5.0,356,16,4170,7146,0.956989247311828,0.9213433495360142,0.07837956847203875,12.166666666666666,0.641854893908282
khulna,10.0,199,9,3425,8055,0.9567307692307693,0.9450883002207505,0.0547756674924305,17.423076923076923,0.7061943874058864
khulna,25.0,53,6,2137,9492,0.8983050847457628,0.9757990867579909,0.02413479052823315,37.11864406779661,0.8166495550992471
kutubdia,0.1,1156,6,5995,4531,0.9948364888123924,0.838344287512236,0.16152019002375298,6.154044750430293,0.48656741957563315
kutubdia,5.0,592,8,4993,6095,0.9866666666666667,0.8940017905102954,0.10584659395673163,9.308333333333334,0.5721252566735113
kutubdia,10.0,352,14,4594,6728,0.9617486338797814,0.9288313788920339,0.07096774193548387,13.513661202185792,0.6057494866529775
kutubdia,25.0,118,9,3624,7937,0.9291338582677166,0.968466060929984,0.03145827779258864,29.46456692913386,0.6891683778234087
m_court,0.1,1102,9,5508,5069,0.991899189918992,0.8332829046898639,0.16649040640580148,5.94959495949595,0.5279774127310062
m_court,5.0,560,32,4148,6948,0.9459459459459459,0.881053525913339,0.11814345991561181,7.952702702702703,0.6423682409308693
m_court,10.0,313,25,3737,7613,0.9260355029585798,0.922716049382716,0.07680981595092025,11.982248520710058,0.6781314168377823
m_court,25.0,84,15,2706,8883,0.8484848484848485,0.9698924731182795,0.029946524064171122,28.181818181818183,0.7671971252566735
madaripur,0.1,883,3,5698,5104,0.9966139954853274,0.8658258623309527,0.13411300121506683,7.427765237020316,0.5122347707049966
madaripur,5.0,349,24,4371,6944,0.935656836461126,0.9260593220338983,0.07356661045531197,12.654155495978552,0.6239733059548255
